time,altitude,longitude,latitude
2019/05/23 10:59:43,27.307462692260742,134.06354519126162,34.29263499222632
2019/05/23 10:59:44,27.278614044189453,134.06354576085243,34.29263374764882
2019/05/23 10:59:45,27.59414291381836,134.06379120716068,34.29269315703409
2019/05/23 10:59:46,27.807323455810547,134.06379626822653,34.29269438204338
2019/05/23 10:59:47,27.884050369262695,134.06380024577135,34.29269360081427
